gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
225873216	88e38292-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Mae Ho  :Ban Pha Chi	Mae Hong Son	PRESENT		5ab24120-de25-11dc-9a41-b8a03c50a862	18.14328	98.02305							1966-09		9	1966	1650682	1650682	PRESERVED_SPECIMEN	USNM	THAI01534	2				CC_BY_4_0		Kol			2024-11-16T08:27:00.491Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
225873215	88e38292-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Mae Ho  :Ban Pha Chi	Mae Hong Son	PRESENT		5ab24120-de25-11dc-9a41-b8a03c50a862	18.14328	98.02305							1966-09		9	1966	1650682	1650682	PRESERVED_SPECIMEN	USNM	THAI01534	107				CC_BY_4_0		Kol			2024-11-16T08:27:00.483Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
225873214	88e38292-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Mae Ho  :Ban Pha Chi	Mae Hong Son	PRESENT		5ab24120-de25-11dc-9a41-b8a03c50a862	18.14328	98.02305							1966-09		9	1966	1650682	1650682	PRESERVED_SPECIMEN	USNM	THAI01534	106				CC_BY_4_0		Kol			2024-11-16T08:27:00.477Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
225873213	88e38292-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Mae Ho  (???????):Ban Mae Ho Nua	Mae Hong Son	PRESENT		5ab24120-de25-11dc-9a41-b8a03c50a862	18.14338	98.04195							1966-09		9	1966	1650682	1650682	PRESERVED_SPECIMEN	USNM	THAI01528	105				CC_BY_4_0		Kol			2024-11-16T08:27:00.478Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
225873212	88e38292-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Mae Ho  (???????):Ban Mae Ho Nua	Mae Hong Son	PRESENT		5ab24120-de25-11dc-9a41-b8a03c50a862	18.14338	98.04195							1966-09		9	1966	1650682	1650682	PRESERVED_SPECIMEN	USNM	THAI01528	103				CC_BY_4_0		Kol			2024-11-16T08:27:00.489Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
225873211	88e38292-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Mae Ho  (???????):Ban Mae Ho Nua	Mae Hong Son	PRESENT		5ab24120-de25-11dc-9a41-b8a03c50a862	18.14338	98.04195							1966-09		9	1966	1650682	1650682	PRESERVED_SPECIMEN	USNM	THAI01528	1				CC_BY_4_0		Kol			2024-11-16T08:27:00.438Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
225873210	88e38292-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Mae Ho  (???????):Ban Mae Ho Nua	Mae Hong Son	PRESENT		5ab24120-de25-11dc-9a41-b8a03c50a862	18.14338	98.04195							1966-09		9	1966	1650682	1650682	PRESERVED_SPECIMEN	USNM	THAI01527	102				CC_BY_4_0		Kol			2024-11-16T08:27:00.449Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
225873209	88e38292-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles baimaii		SPECIES	Anopheles baimaii Sallum & Peyton, 2005	Anopheles baimaii		TH	Mae Ho  (???????):Ban Mae Ho Nua	Mae Hong Son	PRESENT		5ab24120-de25-11dc-9a41-b8a03c50a862	18.14338	98.04195							1966-09		9	1966	1650682	1650682	PRESERVED_SPECIMEN	USNM	THAI01523	106				CC_BY_4_0		Kol			2024-11-16T08:27:00.471Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2249601828	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50785-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	7.15585	117.10292							2014-10-23	23	10	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.448Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249601492	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50782-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	7.15585	117.10292							2014-09-25	25	9	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:37.596Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249601346	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50795-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	7.21578	117.06585							2014-10-24	24	10	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:21.149Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249600864	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50812-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	7.15585	117.10292							2014-10-24	24	10	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:26.009Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249600482	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50776-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.78297	116.74675							2014-06-16	16	6	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.387Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249600266	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50813-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	5.33192	116.0414							2016-09-27	27	9	2016	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.349Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249600193	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50830-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.76837	116.78635							2014-11-04	4	11	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.415Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249600064	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50817-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	5.33192	116.0414							2016-09-26	26	9	2016	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.252Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599751	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50793-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	7.21578	117.06585							2014-09-25	25	9	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:36.311Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599694	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50786-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.30238	116.72552							2016-04-05	5	4	2016	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.404Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599652	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50783-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.60844	116.98878							2016-04-11	11	4	2016	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:40.576Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599619	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50814-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	7.21578	117.06585							2014-09-26	26	9	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:25.309Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599370	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50799-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.7593	116.81754							2014-06-19	19	6	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.354Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599295	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50820-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	5.68577	116.78628							2016-08-22	22	8	2016	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:42:54.992Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599225	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50805-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	7.21578	117.06585							2014-10-23	23	10	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:21.366Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599207	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50798-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.96205	116.75076							2014-07-21	21	7	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:42:54.991Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599179	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50832-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.7388	116.81166							2014-06-16	16	6	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:36.285Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599128	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50787-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.60844	116.98878							2016-04-11	11	4	2016	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:39.209Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599113	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50797-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	7.15585	117.10292							2014-09-26	26	9	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:47.851Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249599010	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50790-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.7593	116.81754							2014-06-19	19	6	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:25.642Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249598974	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50771-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.80918	116.79096							2014-05-15	15	5	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.304Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249598965	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50829-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.76837	116.78635							2014-08-21	21	8	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:37.597Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249598784	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50818-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	7.21578	117.06585							2014-10-24	24	10	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.305Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249598756	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50825-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.76837	116.78635							2014-05-09	9	5	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.459Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249598736	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50766-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.78297	116.74675							2014-06-11	11	6	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:21.148Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249598735	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50792-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.7593	116.81754							2014-06-18	18	6	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:42:49.710Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249598611	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50784-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	7.15585	117.10292							2014-09-25	25	9	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:41:24.854Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
2249598460	040c5662-da76-4782-a48e-cdea1892d14c	GBDP50804-19	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles balabacensis		UNRANKED	BOLD:AAF0593	BOLD:AAF0593		MY			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	6.96205	116.75076							2014-07-22	22	7	2014	9997020	1650249	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2024-11-17T08:39:39.398Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
